# Note - You may enter notes about your run here. \u00a0They will be displayed every time this log is loaded.
# Graph Data - 7 Sessions - Saved Wednesday, May 25, 2011
# Start Of Session - Sample Time: 0.500
# Reset Source (Cause of reset):  Normal Boot-up Sequence
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.6833      , 65.098      , 23.24       , 0.596       , 24.6        , 115.1       , 62246       
1.6833      , 65.098      , 23.24       , 0.596       , 25.5        , 115.1       , 62246       
1.6833      , 65.098      , 23.24       , 0.596       , 24.6        , 115.1       , 62436       
1.6833      , 67.059      , 23.24       , 0.596       , 28.3        , 117.0       , 61682       
1.6833      , 69.412      , 23.24       , 0.596       , 30.1        , 114.1       , 61496       
1.6833      , 71.765      , 23.24       , 0.745       , 31.0        , 114.1       , 61496       
1.6833      , 72.549      , 23.39       , 0.745       , 32.8        , 114.1       , 62246       
1.6833      , 72.157      , 23.39       , 0.596       , 31.9        , 115.1       , 62628       
1.6833      , 68.235      , 23.24       , 0.596       , 26.4        , 114.1       , 63802       
1.6833      , 63.922      , 23.24       , 0.447       , 21.9        , 114.1       , 63802       
1.6833      , 60.000      , 23.10       , 0.447       , 20.1        , 114.1       , 63603       
1.6833      , 57.647      , 23.10       , 0.447       , 18.2        , 118.0       , 63209       
1.6833      , 55.686      , 23.10       , 0.298       , 17.3        , 114.1       , 62821       
1.6833      , 55.294      , 23.10       , 0.447       , 18.2        , 114.1       , 62628       
1.6833      , 55.686      , 23.10       , 0.447       , 18.2        , 114.1       , 62246       
1.6833      , 56.471      , 23.24       , 0.447       , 19.1        , 114.1       , 62057       
1.6833      , 56.471      , 23.10       , 0.447       , 19.1        , 114.1       , 62057       
1.6833      , 59.216      , 23.24       , 0.596       , 21.0        , 114.1       , 61496       
1.6833      , 60.392      , 23.24       , 0.596       , 21.9        , 114.1       , 61869       
1.6833      , 61.569      , 23.24       , 0.596       , 22.8        , 114.1       , 61869       
1.6833      , 63.137      , 23.10       , 0.596       , 22.8        , 114.1       , 61869       
1.6833      , 63.922      , 23.24       , 0.596       , 24.6        , 114.1       , 62057       
1.6833      , 64.706      , 23.24       , 0.596       , 24.6        , 114.1       , 62057       
1.6833      , 65.882      , 23.24       , 0.596       , 25.5        , 114.1       , 61682       
1.6833      , 66.667      , 23.24       , 0.596       , 27.3        , 114.1       , 62057       
1.6833      , 67.059      , 23.10       , 0.447       , 27.3        , 111.3       , 62246       
1.6833      , 67.059      , 23.24       , 0.596       , 26.4        , 114.1       , 62246       
1.6833      , 66.667      , 23.24       , 0.596       , 25.5        , 114.1       , 62436       
1.6833      , 66.667      , 23.24       , 0.596       , 25.5        , 114.1       , 62436       
1.6833      , 66.667      , 23.24       , 0.745       , 26.4        , 114.1       , 62246       
1.6833      , 67.059      , 23.10       , 0.596       , 27.3        , 114.1       , 62246       
1.6833      , 69.020      , 23.24       , 0.745       , 29.2        , 114.1       , 61682       
1.6833      , 70.980      , 23.24       , 0.745       , 31.9        , 114.1       , 61682       
1.6833      , 71.765      , 23.24       , 0.745       , 32.8        , 112.2       , 61869       
1.6833      , 72.941      , 23.24       , 0.745       , 33.7        , 114.1       , 62057       
1.6833      , 74.118      , 23.24       , 0.894       , 34.6        , 115.1       , 61682       
1.6833      , 75.686      , 23.39       , 0.894       , 37.4        , 117.0       , 61869       
1.6833      , 76.078      , 23.24       , 0.745       , 35.5        , 113.2       , 62246       
1.6833      , 76.078      , 23.24       , 0.745       , 36.5        , 115.1       , 62246       
1.6833      , 76.078      , 23.24       , 0.745       , 36.5        , 115.1       , 62436       
1.6833      , 76.078      , 23.39       , 0.894       , 36.5        , 115.1       , 62628       
1.6833      , 71.765      , 23.24       , 0.745       , 30.1        , 115.1       , 64002       
1.6833      , 66.667      , 23.10       , 0.447       , 23.7        , 115.1       , 64002       
1.6833      , 65.490      , 23.10       , 0.596       , 22.8        , 115.1       , 62436       
1.6833      , 68.627      , 23.10       , 0.596       , 29.2        , 116.1       , 61128       
1.6833      , 71.373      , 23.24       , 0.745       , 32.8        , 113.2       , 61496       
1.6833      , 72.549      , 23.10       , 0.745       , 32.8        , 118.0       , 62057       
1.6833      , 75.686      , 23.24       , 0.894       , 34.6        , 116.1       , 60226       
1.6833      , 76.863      , 23.24       , 0.894       , 50.1        , 119.0       , 63802       
1.6833      , 68.235      , 23.24       , 0.745       , 21.9        , 115.1       , 65438       
1.6833      , 60.392      , 23.10       , 0.447       , 17.3        , 115.1       , 65229       
1.6833      , 50.980      , 23.10       , 0.447       , 11.8        , 115.1       , 65438       
1.6833      , 52.549      , 22.95       , 0.298       , 15.5        , 115.1       , 61128       
1.6833      , 61.961      , 23.10       , 0.596       , 22.8        , 115.1       , 59179       
1.6833      , 69.412      , 23.24       , 0.894       , 32.8        , 115.1       , 60226       
1.6833      , 72.549      , 23.24       , 0.745       , 33.7        , 115.1       , 61682       
1.6833      , 72.941      , 23.24       , 0.745       , 32.8        , 118.0       , 61869       
1.6833      , 73.333      , 23.24       , 0.745       , 33.7        , 115.1       , 62246       
1.6833      , 73.333      , 23.24       , 0.745       , 32.8        , 115.1       , 62246       
1.6833      , 81.961      , 23.39       , 1.639       , 52.0        , 115.1       , 58333       
1.6833      , 85.490      , 23.39       , 1.490       , 74.7        , 115.1       , 61682       
1.6833      , 77.255      , 23.10       , 0.596       , 31.9        , 116.1       , 64406       
1.6833      , 80.392      , 23.24       , 0.894       , 45.6        , 120.0       , 62057       
1.6833      , 73.333      , 23.10       , 0.745       , 25.5        , 117.0       , 62057       
1.6833      , 85.490      , 23.39       , 1.639       , 41.9        , 114.1       , 59524       
1.6833      , 86.667      , 23.24       , 1.639       , 93.0        , 118.0       , 62246       
1.6833      , 78.824      , 23.10       , 0.447       , 37.4        , 120.0       , 66940       
1.6833      , 81.961      , 23.24       , 1.341       , 51.0        , 120.0       , 62436       
1.6833      , 65.882      , 22.95       , 0.447       , 17.3        , 120.0       , 67829       
1.6833      , 52.941      , 22.95       , 0.447       , 11.8        , 117.0       , 66073       
1.6833      , 50.980      , 22.95       , 0.447       , 13.7        , 120.0       , 62628       
1.6833      , 56.863      , 22.95       , 0.447       , 18.2        , 117.0       , 60226       
1.6833      , 73.333      , 23.10       , 1.043       , 35.5        , 118.0       , 57190       
1.6833      , 80.784      , 23.24       , 1.043       , 59.2        , 119.0       , 60764       
1.6833      , 79.216      , 23.24       , 0.894       , 41.9        , 116.1       , 63603       
1.6833      , 70.980      , 23.10       , 0.596       , 24.6        , 119.0       , 65021       
1.6833      , 64.314      , 22.95       , 0.447       , 20.1        , 119.0       , 64406       
1.6833      , 61.176      , 22.95       , 0.447       , 20.1        , 119.0       , 63406       
1.6833      , 60.392      , 22.95       , 0.447       , 20.1        , 119.0       , 62628       
1.6833      , 60.392      , 22.95       , 0.447       , 21.9        , 119.0       , 62057       
1.6833      , 61.569      , 22.95       , 0.447       , 22.8        , 118.0       , 61869       
1.6833      , 62.353      , 22.95       , 0.447       , 22.8        , 118.0       , 62057       
1.6833      , 62.745      , 22.95       , 0.596       , 22.8        , 118.0       , 62057       
1.6833      , 62.745      , 22.95       , 0.447       , 22.8        , 118.0       , 62436       
1.6833      , 63.137      , 22.95       , 0.447       , 22.8        , 118.0       , 62057       
1.6833      , 65.490      , 23.10       , 0.596       , 25.5        , 118.0       , 61496       
1.6833      , 67.059      , 23.10       , 0.596       , 27.3        , 118.0       , 61869       
1.6833      , 67.843      , 23.10       , 0.447       , 27.3        , 119.0       , 62057       
1.6833      , 68.627      , 23.10       , 0.596       , 27.3        , 118.0       , 61869       
1.6833      , 70.196      , 23.10       , 0.745       , 30.1        , 118.0       , 61869       
1.6833      , 70.980      , 23.10       , 0.596       , 31.0        , 118.0       , 62246       
1.6833      , 71.373      , 23.10       , 0.745       , 30.1        , 117.0       , 61869       
1.6833      , 72.157      , 23.10       , 0.745       , 31.9        , 116.1       , 62246       
1.6833      , 71.765      , 23.10       , 0.596       , 30.1        , 118.0       , 62628       
1.6833      , 70.588      , 23.10       , 0.596       , 29.2        , 118.0       , 62628       
1.6833      , 69.804      , 23.10       , 0.745       , 27.3        , 117.0       , 62436       
1.6833      , 69.804      , 23.10       , 0.596       , 28.3        , 118.0       , 62436       
1.6833      , 69.804      , 23.10       , 0.596       , 28.3        , 121.1       , 62057       
1.6833      , 70.196      , 23.10       , 0.745       , 29.2        , 114.1       , 62436       
1.6833      , 69.412      , 23.10       , 0.596       , 28.3        , 117.0       , 62436       
1.6833      , 69.412      , 23.10       , 0.596       , 27.3        , 117.0       , 62436       
1.6833      , 69.412      , 22.95       , 0.596       , 28.3        , 117.0       , 62246       
1.6833      , 69.412      , 22.95       , 0.745       , 28.3        , 117.0       , 62246       
1.6833      , 69.804      , 23.10       , 0.745       , 29.2        , 117.0       , 62246       
1.6833      , 70.196      , 23.10       , 0.745       , 29.2        , 117.0       , 62057       
1.6833      , 70.588      , 23.10       , 0.745       , 29.2        , 118.0       , 62246       
1.6833      , 70.588      , 23.10       , 0.745       , 29.2        , 118.0       , 62057       
1.6833      , 72.157      , 23.10       , 0.745       , 31.0        , 118.0       , 61682       
1.6833      , 74.902      , 23.10       , 0.745       , 34.6        , 119.0       , 61496       
1.6833      , 76.078      , 23.10       , 0.745       , 36.5        , 118.0       , 61869       
1.6833      , 77.647      , 23.10       , 0.894       , 38.3        , 118.0       , 61869       
1.6833      , 78.039      , 23.10       , 0.745       , 39.2        , 118.0       , 62246       
1.6833      , 76.863      , 22.95       , 0.745       , 35.5        , 119.0       , 62821       
1.6833      , 74.902      , 23.10       , 0.745       , 32.8        , 118.0       , 63014       
1.6833      , 73.725      , 23.10       , 0.745       , 31.0        , 115.1       , 62821       
1.6833      , 72.941      , 23.10       , 0.745       , 31.0        , 115.1       , 62628       
1.6833      , 68.627      , 22.95       , 0.596       , 23.7        , 118.0       , 64203       
1.6833      , 61.961      , 22.80       , 0.447       , 18.2        , 118.0       , 64815       
1.6833      , 55.294      , 22.80       , 0.298       , 14.6        , 117.0       , 64406       
1.6833      , 50.588      , 22.95       , 0.447       , 13.7        , 118.0       , 63603       
1.6833      , 51.373      , 22.80       , 0.298       , 15.5        , 117.0       , 62057       
1.6833      , 53.725      , 22.80       , 0.447       , 16.4        , 118.0       , 61496       
1.6833      , 56.471      , 22.80       , 0.447       , 18.2        , 117.0       , 61496       
1.6833      , 58.431      , 22.80       , 0.298       , 20.1        , 117.0       , 61682       
1.6833      , 59.608      , 22.95       , 0.447       , 21.0        , 117.0       , 61869       
1.6833      , 60.000      , 22.95       , 0.447       , 20.1        , 118.0       , 62057       
1.6833      , 61.176      , 22.95       , 0.596       , 21.9        , 117.0       , 61682       
1.6833      , 64.314      , 23.10       , 0.447       , 23.7        , 119.0       , 60945       
1.6833      , 66.667      , 23.10       , 0.447       , 26.4        , 117.0       , 61682       
1.6833      , 68.627      , 23.10       , 0.745       , 27.3        , 117.0       , 61869       
1.6833      , 68.627      , 22.95       , 0.596       , 27.3        , 116.1       , 62246       
1.6833      , 68.235      , 22.95       , 0.596       , 25.5        , 117.0       , 62436       
1.6833      , 68.627      , 23.10       , 0.745       , 27.3        , 117.0       , 62057       
1.6833      , 69.804      , 23.10       , 0.745       , 29.2        , 117.0       , 61869       
1.6833      , 70.588      , 23.10       , 0.745       , 30.1        , 117.0       , 62246       
1.6833      , 70.588      , 23.10       , 0.745       , 29.2        , 117.0       , 62436       
1.6833      , 70.588      , 22.95       , 0.745       , 29.2        , 117.0       , 62246       
1.6833      , 71.765      , 22.95       , 0.745       , 31.0        , 117.0       , 61869       
1.6833      , 72.549      , 23.10       , 0.745       , 32.8        , 119.0       , 61869       
1.9184      , 77.255      , 23.10       , 0.745       , 33.7        , 117.0       , 62246       
1.9184      , 90.196      , 23.10       , 0.894       , 35.5        , 119.0       , 67605       
1.9184      , 90.980      , 23.10       , 0.000       , 40.1        , 117.0       , 69444       
1.9184      , 92.157      , 23.10       , 0.000       , 52.9        , 119.0       , 68283       
1.9184      , 92.941      , 22.95       , 0.000       , 62.0        , 117.0       , 68512       
1.9184      , 92.941      , 22.95       , 0.000       , 58.3        , 114.1       , 68743       
1.9184      , 94.902      , 22.95       , 0.000       , 71.1        , 127.5       , 67382       
1.9184      , 95.686      , 22.80       , 0.000       , 72.9        , 124.2       , 68283       
1.9184      , 96.471      , 22.65       , 0.000       , 81.1        , 118.0       , 68283       
1.9184      , 93.333      , 22.80       , 0.000       , 46.5        , 119.0       , 71138       
1.9184      , 89.020      , 22.80       , 0.000       , 23.7        , 117.0       , 70160       
1.9184      , 89.020      , 22.80       , 0.149       , 23.7        , 117.0       , 68975       
1.9184      , 87.451      , 22.95       , 0.447       , 31.0        , 117.0       , 69681       
1.9184      , 85.098      , 22.95       , 0.447       , 31.0        , 117.0       , 69681       
1.9184      , 84.314      , 22.95       , 0.596       , 21.9        , 123.1       , 69209       
1.9184      , 84.314      , 22.95       , 0.596       , 23.7        , 119.0       , 68512       
1.9184      , 85.490      , 22.95       , 0.596       , 23.7        , 119.0       , 68512       
1.9184      , 85.882      , 22.95       , 0.596       , 26.4        , 117.0       , 68512       
1.9184      , 86.667      , 22.95       , 0.596       , 27.3        , 118.0       , 68512       
1.9184      , 87.059      , 22.95       , 0.596       , 27.3        , 118.0       , 68743       
1.9184      , 87.059      , 22.95       , 0.596       , 27.3        , 117.0       , 68975       
1.9184      , 87.059      , 22.95       , 0.596       , 27.3        , 117.0       , 68975       
1.9184      , 87.843      , 22.95       , 0.596       , 27.3        , 117.0       , 68283       
1.9184      , 88.235      , 22.95       , 0.596       , 30.1        , 118.0       , 68743       
1.9184      , 88.235      , 22.95       , 0.596       , 31.0        , 117.0       , 68743       
1.9184      , 88.627      , 22.80       , 0.298       , 31.0        , 114.1       , 68512       
1.9184      , 90.588      , 22.95       , 0.149       , 31.0        , 114.1       , 67829       
1.9184      , 90.980      , 22.95       , 0.000       , 41.9        , 118.0       , 69444       
1.9184      , 90.980      , 22.95       , 0.000       , 38.3        , 117.0       , 68743       
1.9184      , 93.725      , 22.95       , 0.149       , 63.8        , 117.0       , 67605       
1.9184      , 92.549      , 22.80       , 0.000       , 47.4        , 119.0       , 69681       
1.9184      , 92.941      , 22.80       , 0.000       , 52.9        , 118.0       , 68743       
1.9184      , 92.549      , 22.80       , 0.000       , 52.0        , 115.1       , 68975       
1.9184      , 92.157      , 22.80       , 0.000       , 47.4        , 118.0       , 69209       
1.9184      , 90.588      , 22.80       , 0.000       , 33.7        , 119.0       , 70160       
1.9184      , 85.882      , 22.80       , 0.000       , 30.1        , 123.1       , 70402       
1.9184      , 84.314      , 22.80       , 0.447       , 20.1        , 118.0       , 69681       
1.9184      , 83.137      , 22.95       , 0.596       , 21.9        , 118.0       , 69444       
1.9184      , 83.137      , 22.80       , 0.596       , 22.8        , 118.0       , 68743       
1.9184      , 84.706      , 22.95       , 0.596       , 25.5        , 122.1       , 68056       
1.6833      , 71.373      , 22.95       , 0.596       , 21.0        , 118.0       , 66288       
1.6833      , 62.353      , 22.80       , 0.447       , 18.2        , 118.0       , 64203       
1.6833      , 58.824      , 22.65       , 0.298       , 18.2        , 117.0       , 62821       
1.6833      , 57.255      , 22.80       , 0.447       , 18.2        , 122.1       , 62057       
1.6833      , 58.824      , 22.80       , 0.447       , 19.1        , 118.0       , 61869       
1.6833      , 60.000      , 22.80       , 0.447       , 20.1        , 115.1       , 61682       
1.6833      , 61.176      , 22.80       , 0.596       , 20.1        , 117.0       , 61869       
1.6833      , 61.569      , 22.80       , 0.447       , 21.0        , 117.0       , 62436       
1.6833      , 61.176      , 22.80       , 0.596       , 20.1        , 117.0       , 62057       
1.6833      , 62.745      , 22.80       , 0.447       , 21.9        , 117.0       , 62057       
1.6833      , 62.353      , 22.80       , 0.447       , 21.0        , 117.0       , 62436       
1.6833      , 62.745      , 22.80       , 0.447       , 21.9        , 117.0       , 62057       
1.6833      , 64.706      , 22.80       , 0.596       , 22.8        , 117.0       , 61311       
1.6833      , 69.804      , 22.95       , 0.596       , 29.2        , 117.0       , 60764       
1.6833      , 73.333      , 22.95       , 0.745       , 33.7        , 117.0       , 61311       
1.6833      , 74.902      , 22.95       , 0.745       , 34.6        , 117.0       , 61869       
1.6833      , 75.294      , 22.95       , 0.745       , 33.7        , 117.0       , 62246       
1.6833      , 74.902      , 22.95       , 0.745       , 32.8        , 117.0       , 62246       
1.6833      , 74.902      , 22.95       , 0.745       , 32.8        , 117.0       , 62436       
1.6833      , 74.902      , 22.95       , 0.745       , 32.8        , 118.0       , 62436       
1.6833      , 71.765      , 22.95       , 0.745       , 28.3        , 118.0       , 63603       
1.6833      , 67.451      , 22.80       , 0.596       , 22.8        , 117.0       , 63802       
1.6833      , 65.098      , 22.80       , 0.596       , 21.9        , 118.0       , 63014       
1.6833      , 64.314      , 22.80       , 0.447       , 21.9        , 117.0       , 62628       
1.6833      , 63.529      , 22.80       , 0.447       , 21.0        , 117.0       , 62436       
1.6833      , 64.314      , 22.80       , 0.447       , 21.9        , 117.0       , 61869       
1.6833      , 65.098      , 22.80       , 0.447       , 23.7        , 120.0       , 62057       
1.6833      , 66.275      , 22.95       , 0.596       , 24.6        , 117.0       , 62057       
1.6833      , 68.235      , 22.80       , 0.596       , 25.5        , 117.0       , 60945       
1.6833      , 76.471      , 23.10       , 1.043       , 37.4        , 119.0       , 60764       
1.6833      , 73.333      , 22.95       , 0.745       , 30.1        , 117.0       , 63603       
1.6833      , 73.725      , 22.80       , 0.745       , 29.2        , 117.0       , 60945       
1.6833      , 79.216      , 22.95       , 0.894       , 41.0        , 116.1       , 61682       
1.6833      , 74.118      , 22.95       , 0.745       , 29.2        , 116.1       , 64203       
1.6833      , 70.196      , 22.80       , 0.596       , 25.5        , 118.0       , 63406       
1.6833      , 69.804      , 22.80       , 0.596       , 25.5        , 119.0       , 62246       
1.6833      , 73.333      , 22.95       , 0.745       , 31.9        , 118.0       , 61128       
1.6833      , 74.902      , 22.95       , 0.745       , 34.6        , 118.0       , 62057       
1.6833      , 73.333      , 22.95       , 0.745       , 30.1        , 118.0       , 63014       
1.6833      , 70.588      , 22.95       , 0.596       , 26.4        , 118.0       , 63014       
1.6833      , 70.588      , 22.80       , 0.596       , 27.3        , 118.0       , 62436       
1.6833      , 70.196      , 22.80       , 0.596       , 27.3        , 118.0       , 62436       
1.6833      , 69.412      , 22.80       , 0.596       , 26.4        , 118.0       , 62628       
1.6833      , 69.412      , 22.80       , 0.596       , 26.4        , 118.0       , 62436       
1.6833      , 69.804      , 22.80       , 0.596       , 27.3        , 118.0       , 62246       
1.6833      , 70.196      , 22.80       , 0.596       , 28.3        , 118.0       , 62057       
1.6833      , 70.196      , 22.80       , 0.596       , 27.3        , 118.0       , 62628       
1.6833      , 69.412      , 22.80       , 0.745       , 25.5        , 118.0       , 62821       
1.6833      , 69.020      , 22.80       , 0.596       , 22.8        , 118.0       , 62246       
1.6833      , 67.451      , 22.80       , 0.596       , 22.8        , 117.0       , 63014       
1.6833      , 66.667      , 22.80       , 0.596       , 23.7        , 116.1       , 62246       
1.1896      , 0.000       , 22.65       , 0.000       , 12.8        , 118.0       , 59008       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 118.0       , 49079       
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 117.0       , 40509       
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 117.0       , 33525       
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 117.0       , 27368       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.65       , 0.000       , 0.0         , 117.0       , 22048       
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.80       , 0.000       , 0.0         , 115.1       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 111.3       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 110.4       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 109.5       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 108.6       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 107.7       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1975      , 0.000       , 22.95       , 0.000       , 0.0         , 106.8       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 105.9       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 105.9       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 105.9       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 105.9       , 0           
1.1896      , 0.000       , 22.95       , 0.000       , 0.0         , 105.9       , 0           
